114;138;138 - SERRA 1;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.14435969018621;45.4854912336136;(45.4854912336136, 9.14435969018621)
115;140;140 - VENIERO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14736773029625;45.4828819336604;(45.4828819336604, 9.14736773029625)
116;141;141 - VIGLIANI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14751121259293;45.4823062298002;(45.4823062298002, 9.14751121259293)
117;142;142 - SCARAMPO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14858074755918;45.4825427565134;(45.4825427565134, 9.14858074755918)
118;143;143 - TEODORICO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14888504269975;45.4828938525644;(45.4828938525644, 9.14888504269975)
119;144;144 - SERRA 2;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.14522130187619;45.4857448773031;(45.4857448773031, 9.14522130187619)
120;146;146 - GATTAMELATA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14988317307745;45.4854238774368;(45.4854238774368, 9.14988317307745)
121;147;147 - ACHILLE PAPA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14208290658862;45.4892312507221;(45.4892312507221, 9.14208290658862)
122;149;149 - MULAS;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.24283703332027;45.5187579608089;(45.5187579608089, 9.24283703332027)
123;151;151 - BASSO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.17366769430813;45.4034911453691;(45.4034911453691, 9.17366769430813)
124;152;152 - BRUNICO;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.22600001055186;45.5179784191185;(45.5179784191185, 9.22600001055186)
125;153;153 - GALENO;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.22631630210082;45.5195409777577;(45.5195409777577, 9.22631630210082)
